timestamp,ip,method,url,status,user_agent,attack_type,prediction,risk_level
04/Jul/2026:04:16:25 +0530,192.168.1.108,GET,/dvwa/vulnerabilities/xss_s/?name=Guest123,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:04:16:16 +0530,192.168.1.112,GET,/dvwa/login.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:04:15:53 +0530,192.168.1.106,GET,/dvwa/vulnerabilities/sqli/?id=3&Submit=Submit,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:04:15:32 +0530,192.168.1.132,GET,/dvwa/login.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:04:14:38 +0530,192.168.1.135,GET,/dvwa/vulnerabilities/sqli/?id=id=7&Submit=Submit,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:04:13:21 +0530,192.168.1.123,GET,/dvwa/vulnerabilities/sqli/?id=1&Submit=Submit,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:04:12:43 +0530,192.168.1.134,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:04:12:02 +0530,192.168.1.118,GET,/dvwa/setup.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:04:11:51 +0530,192.168.1.115,GET,/dvwa/setup.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:04:10:48 +0530,192.168.1.131,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:04:10:04 +0530,192.168.1.110,GET,/dvwa/login.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:04:09:35 +0530,192.168.1.126,GET,/dvwa/instructions.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:04:08:12 +0530,192.168.1.109,GET,/dvwa/index.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:04:07:36 +0530,192.168.1.115,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:04:06:51 +0530,192.168.1.108,GET,/dvwa/login.php,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:04:05:55 +0530,192.168.1.109,GET,/dvwa/js/dvwaPage.js,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:04:04:33 +0530,192.168.1.128,GET,/dvwa/vulnerabilities/xss_s/?name=Priya,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:04:04:08 +0530,192.168.1.125,GET,/dvwa/vulnerabilities/xss_s/?name=John,302,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:04:03:32 +0530,192.168.1.134,GET,/dvwa/css/main.css,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:04:02:24 +0530,192.168.1.113,GET,/dvwa/setup.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:04:00:56 +0530,192.168.1.102,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:59:39 +0530,192.168.1.137,GET,/dvwa/instructions.php,302,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:58:19 +0530,192.168.1.119,GET,/dvwa/login.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:57:58 +0530,192.168.1.118,GET,/dvwa/about.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:56:47 +0530,192.168.1.110,GET,/dvwa/vulnerabilities/sqli/?id=id=12&Submit=Submit,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:56:04 +0530,192.168.1.127,GET,/dvwa/security.php,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:55:43 +0530,192.168.1.133,GET,/dvwa/instructions.php,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:03:54:39 +0530,192.168.1.104,GET,/dvwa/vulnerabilities/sqli/?id=id=12&Submit=Submit,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:53:21 +0530,192.168.1.125,GET,/dvwa/login.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:52:37 +0530,192.168.1.135,GET,/dvwa/setup.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:51:33 +0530,192.168.1.131,GET,/dvwa/vulnerabilities/sqli/?id=id=7&Submit=Submit,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:50:58 +0530,192.168.1.132,GET,/dvwa/security.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:50:07 +0530,192.168.1.135,GET,/dvwa/about.php,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:03:49:54 +0530,192.168.1.128,GET,/dvwa/css/main.css,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:49:27 +0530,192.168.1.112,GET,/dvwa/instructions.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:48:20 +0530,192.168.1.116,GET,/dvwa/vulnerabilities/view_source.php,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:47:42 +0530,192.168.1.101,GET,/dvwa/vulnerabilities/xss_s/?name=Guest123,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:47:23 +0530,192.168.1.123,GET,/dvwa/vulnerabilities/sqli/?id=id=12&Submit=Submit,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:46:11 +0530,192.168.1.123,GET,/dvwa/security.php,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:45:19 +0530,192.168.1.124,GET,/dvwa/setup.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:44:28 +0530,192.168.1.108,GET,/dvwa/vulnerabilities/view_source.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:44:19 +0530,192.168.1.132,GET,/dvwa/index.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:43:28 +0530,192.168.1.103,GET,/dvwa/css/main.css,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:42:48 +0530,192.168.1.128,GET,/dvwa/js/dvwaPage.js,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:41:59 +0530,192.168.1.138,GET,/dvwa/instructions.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:40:57 +0530,192.168.1.105,GET,/dvwa/css/main.css,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:03:40:39 +0530,192.168.1.138,GET,/dvwa/login.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:39:39 +0530,192.168.1.117,GET,/dvwa/js/dvwaPage.js,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:38:28 +0530,192.168.1.121,GET,/dvwa/vulnerabilities/xss_s/?name=Guest123,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:37:34 +0530,192.168.1.107,GET,/dvwa/vulnerabilities/xss_r/?name=Priya,302,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:03:36:55 +0530,192.168.1.112,GET,/dvwa/vulnerabilities/sqli/?id=1&Submit=Submit,302,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:03:36:46 +0530,192.168.1.119,GET,/dvwa/login.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:36:01 +0530,192.168.1.118,GET,/dvwa/index.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:35:52 +0530,192.168.1.111,GET,/dvwa/security.php,302,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:34:27 +0530,192.168.1.121,GET,/dvwa/css/main.css,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:33:13 +0530,192.168.1.106,GET,/dvwa/instructions.php,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:03:31:44 +0530,192.168.1.116,GET,/dvwa/vulnerabilities/sqli/?id=1&Submit=Submit,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:30:52 +0530,192.168.1.135,GET,/dvwa/vulnerabilities/xss_r/?name=Priya,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:29:43 +0530,192.168.1.105,GET,/dvwa/security.php,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:03:29:15 +0530,192.168.1.100,GET,/dvwa/vulnerabilities/view_source.php,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:03:28:16 +0530,192.168.1.132,GET,/dvwa/js/dvwaPage.js,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:26:51 +0530,192.168.1.107,GET,/dvwa/setup.php,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:26:38 +0530,192.168.1.107,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:25:55 +0530,192.168.1.109,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:25:23 +0530,192.168.1.128,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:24:18 +0530,192.168.1.108,GET,/dvwa/about.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:23:55 +0530,192.168.1.120,GET,/dvwa/js/dvwaPage.js,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:23:47 +0530,192.168.1.115,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:22:55 +0530,192.168.1.101,GET,/dvwa/index.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:22:06 +0530,192.168.1.109,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:20:56 +0530,192.168.1.118,GET,/dvwa/instructions.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:20:36 +0530,192.168.1.103,GET,/dvwa/vulnerabilities/sqli/?id=id=7&Submit=Submit,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:19:59 +0530,192.168.1.126,GET,/dvwa/vulnerabilities/view_source.php,304,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:18:47 +0530,192.168.1.136,GET,/dvwa/vulnerabilities/xss_s/?name=Priya,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:17:55 +0530,192.168.1.134,GET,/dvwa/about.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:17:21 +0530,192.168.1.123,GET,/dvwa/vulnerabilities/xss_s/?name=Guest123,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:16:24 +0530,192.168.1.111,GET,/dvwa/js/dvwaPage.js,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:15:59 +0530,192.168.1.121,GET,/dvwa/setup.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:14:30 +0530,192.168.1.118,GET,/dvwa/login.php,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:14:16 +0530,192.168.1.131,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:13:28 +0530,192.168.1.123,GET,/dvwa/vulnerabilities/sqli/?id=3&Submit=Submit,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:12:18 +0530,192.168.1.133,GET,/dvwa/css/main.css,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:10:48 +0530,192.168.1.135,GET,/dvwa/css/main.css,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:10:04 +0530,192.168.1.119,GET,/dvwa/instructions.php,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:09:15 +0530,192.168.1.116,GET,/dvwa/vulnerabilities/sqli/?id=1&Submit=Submit,304,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:08:34 +0530,192.168.1.121,GET,/dvwa/login.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:08:21 +0530,192.168.1.121,GET,/dvwa/css/main.css,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:07:24 +0530,192.168.1.133,GET,/dvwa/vulnerabilities/sqli/?id=3&Submit=Submit,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:06:23 +0530,192.168.1.111,GET,/dvwa/vulnerabilities/view_source.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:04:56 +0530,192.168.1.106,GET,/dvwa/js/dvwaPage.js,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:03:03:54 +0530,192.168.1.138,GET,/dvwa/login.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:03:03:08 +0530,192.168.1.129,GET,/dvwa/vulnerabilities/xss_s/?name=Guest123,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:02:14 +0530,192.168.1.118,GET,/dvwa/css/main.css,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:03:01:22 +0530,192.168.1.104,GET,/dvwa/vulnerabilities/xss_s/?name=Priya,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:03:00:13 +0530,192.168.1.119,GET,/dvwa/setup.php,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:02:58:48 +0530,192.168.1.120,GET,/dvwa/vulnerabilities/xss_s/?name=John,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:57:23 +0530,192.168.1.136,GET,/dvwa/css/main.css,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:02:56:19 +0530,192.168.1.109,GET,/dvwa/instructions.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:54:57 +0530,192.168.1.106,GET,/dvwa/about.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:54:22 +0530,192.168.1.132,GET,/dvwa/vulnerabilities/sqli/?id=3&Submit=Submit,302,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:53:10 +0530,192.168.1.121,GET,/dvwa/security.php,304,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:52:37 +0530,192.168.1.105,GET,/dvwa/about.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:02:51:25 +0530,192.168.1.127,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:51:09 +0530,192.168.1.120,GET,/dvwa/setup.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:51:02 +0530,192.168.1.125,GET,/dvwa/about.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:02:49:44 +0530,192.168.1.101,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:02:48:44 +0530,192.168.1.135,GET,/dvwa/security.php,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:02:47:35 +0530,192.168.1.108,GET,/dvwa/login.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:02:47:08 +0530,192.168.1.120,GET,/dvwa/index.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:46:26 +0530,192.168.1.113,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:02:46:21 +0530,192.168.1.119,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:45:09 +0530,192.168.1.122,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:02:44:50 +0530,192.168.1.138,GET,/dvwa/vulnerabilities/xss_r/?name=Priya,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:02:43:43 +0530,192.168.1.103,GET,/dvwa/about.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:42:19 +0530,192.168.1.136,GET,/dvwa/index.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:41:33 +0530,192.168.1.126,GET,/dvwa/vulnerabilities/sqli/?id=2&Submit=Submit,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:02:40:40 +0530,192.168.1.109,GET,/dvwa/security.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:40:27 +0530,192.168.1.100,GET,/dvwa/instructions.php,304,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:39:38 +0530,192.168.1.111,GET,/dvwa/js/dvwaPage.js,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:02:39:30 +0530,192.168.1.135,GET,/dvwa/setup.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:38:31 +0530,192.168.1.123,GET,/dvwa/about.php,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:02:37:15 +0530,192.168.1.109,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:02:36:43 +0530,192.168.1.138,GET,/dvwa/vulnerabilities/sqli/?id=1&Submit=Submit,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:02:36:02 +0530,192.168.1.107,GET,/dvwa/vulnerabilities/sqli/?id=id=12&Submit=Submit,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
